id,age,age40,category,city,country,institutions,male,money,response
2503058,3,0,2,haifa,Israel,1,0,0,100
2503015,2,0,4,haifa,Israel,3,1,0,100
2503010,3,0,1,haifa,Israel,0,0,1,0
2503043,4,1,2,haifa,Israel,1,1,0,0
2503061,2,0,5,haifa,Israel,4,0,1,100
2503001,3,0,5,haifa,Israel,4,0,0,0
2503046,4,1,1,haifa,Israel,0,1,1,0
2503040,5,1,4,haifa,Israel,3,1,0,0
2503019,3,0,4,haifa,Israel,3,0,1,100
2503059,5,1,2,haifa,Israel,1,0,0,100
2503007,3,0,1,haifa,Israel,0,1,0,100
2503005,2,0,5,haifa,Israel,4,1,0,100
2504016,2,0,5,ashdod,Israel,4,0,0,100
2504020,4,1,4,ashdod,Israel,3,0,1,0
2504011,3,0,1,ashdod,Israel,0,1,1,100
2504007,4,1,5,ashdod,Israel,4,1,0,0
2504015,4,1,1,ashdod,Israel,0,1,1,100
2504014,5,1,3,ashdod,Israel,2,1,0,0
2504001,4,1,4,ashdod,Israel,3,0,0,0
2504002,5,1,5,ashdod,Israel,4,1,1,0
2504017,4,1,4,ashdod,Israel,3,0,1,100
2504018,3,0,1,ashdod,Israel,0,1,0,0
2504008,2,0,2,ashdod,Israel,1,0,1,100
2504003,5,1,1,ashdod,Israel,0,1,1,0
2504010,3,0,2,ashdod,Israel,1,0,0,100
2504006,2,0,4,ashdod,Israel,3,0,0,0
2504012,4,1,4,ashdod,Israel,3,0,0,100
2504009,3,0,1,ashdod,Israel,0,0,1,0
2504013,2,0,3,ashdod,Israel,2,0,0,100
2504019,3,0,4,ashdod,Israel,3,0,1,0
2504004,2,0,5,ashdod,Israel,4,1,1,100
2504005,4,1,1,ashdod,Israel,0,0,0,100
2505021,2,0,1,beersheba,Israel,0,1,1,0
2505020,4,1,1,beersheba,Israel,0,0,1,0
2505001,4,1,4,beersheba,Israel,3,0,1,0
2505010,2,0,1,beersheba,Israel,0,1,1,100
2505019,3,0,4,beersheba,Israel,3,1,1,0
2505011,5,1,1,beersheba,Israel,0,1,1,100
2505022,5,1,3,beersheba,Israel,2,1,0,0
2505009,3,0,1,beersheba,Israel,0,1,0,100
2505004,3,0,5,beersheba,Israel,4,1,0,100
2505013,3,0,5,beersheba,Israel,4,1,1,100
2505017,3,0,1,beersheba,Israel,0,1,0,100
2505015,4,1,2,beersheba,Israel,1,1,1,100
2505008,3,0,5,beersheba,Israel,4,1,0,0
2505002,5,1,2,beersheba,Israel,1,0,1,0
2505007,4,1,1,beersheba,Israel,0,1,0,0
2505006,2,0,3,beersheba,Israel,2,1,1,100
2505012,3,0,4,beersheba,Israel,3,1,0,0
2505018,3,0,3,beersheba,Israel,2,1,1,0
2505003,2,0,2,beersheba,Israel,1,0,0,100
2505014,2,0,5,beersheba,Israel,4,1,0,0
2505016,3,0,2,beersheba,Israel,1,0,0,0
2505005,4,1,4,beersheba,Israel,3,0,0,0
2506020,2,0,3,netanya,Israel,2,0,0,100
2506015,2,0,2,netanya,Israel,1,0,0,100
2506013,3,0,4,netanya,Israel,3,0,0,100
2506025,2,0,1,netanya,Israel,0,1,1,0
2506016,6,1,5,netanya,Israel,4,1,1,100
2506005,5,1,3,netanya,Israel,2,0,1,0
2506001,3,0,5,netanya,Israel,4,1,0,0
2506024,5,1,4,netanya,Israel,3,1,1,0
2506004,4,1,1,netanya,Israel,0,0,0,0
2506011,3,0,3,netanya,Israel,2,1,0,100
2506012,5,1,5,netanya,Israel,4,0,0,0
2506014,3,0,2,netanya,Israel,1,0,1,100
2506007,3,0,3,netanya,Israel,2,1,1,100
2506022,4,1,5,netanya,Israel,4,1,0,0
2506021,4,1,4,netanya,Israel,3,0,1,0
2506019,2,0,3,netanya,Israel,2,1,1,0
2506003,3,0,1,netanya,Israel,0,0,0,100
2506010,4,1,3,netanya,Israel,2,0,0,0
2506023,3,0,1,netanya,Israel,0,0,1,100
2506006,4,1,4,netanya,Israel,3,0,0,0
2506008,6,1,1,netanya,Israel,0,1,1,100
2506018,2,0,5,netanya,Israel,4,1,1,0
2506002,3,0,4,netanya,Israel,3,0,1,0
2506017,4,1,4,netanya,Israel,3,1,0,0
2506009,5,1,2,netanya,Israel,1,0,1,100
2601040,3,0,4,Shanghai,China,3,0,0,0
2601034,3,0,5,Shanghai,China,4,0,0,0
2601009,5,1,5,Shanghai,China,4,1,1,0
2601044,3,0,3,Shanghai,China,2,0,0,0
2601050,6,1,4,Shanghai,China,3,1,1,0
2601003,3,0,1,Shanghai,China,0,0,0,100
2601006,3,0,4,Shanghai,China,3,1,0,0
2601014,4,1,2,Shanghai,China,1,1,1,0
2601025,2,0,4,Shanghai,China,3,0,0,0
2601026,5,1,5,Shanghai,China,4,1,1,0
2601031,5,1,2,Shanghai,China,1,0,0,0
2601054,2,0,4,Shanghai,China,3,1,0,0
2601047,3,0,5,Shanghai,China,4,0,0,0
2601048,4,1,4,Shanghai,China,3,0,1,0
2601037,4,1,1,Shanghai,China,0,1,1,0
2601001,4,1,2,Shanghai,China,1,1,0,0
2601067,3,0,3,Shanghai,China,2,1,1,0
2601064,2,0,3,Shanghai,China,2,1,1,100
2601043,2,0,1,Shanghai,China,0,0,1,0
2601030,2,0,2,Shanghai,China,1,0,1,100
2601051,6,1,5,Shanghai,China,4,1,1,0
2601062,2,0,3,Shanghai,China,2,1,1,0
2601008,4,1,1,Shanghai,China,0,1,1,0
2601053,5,1,2,Shanghai,China,1,1,0,0
2601005,3,0,3,Shanghai,China,2,0,0,0
2601023,5,1,5,Shanghai,China,4,1,0,0
2601002,3,0,2,Shanghai,China,1,1,1,0
2601070,3,0,2,Shanghai,China,1,1,1,100
2601022,3,0,5,Shanghai,China,4,1,1,0
2601046,2,0,1,Shanghai,China,0,0,0,0
2601041,3,0,1,Shanghai,China,0,0,0,0
2601027,3,0,4,Shanghai,China,3,0,1,0
2601045,3,0,5,Shanghai,China,4,0,0,0
2601055,3,0,4,Shanghai,China,3,1,1,0
2601018,5,1,5,Shanghai,China,4,1,0,0
2601016,2,0,2,Shanghai,China,1,0,0,0
2601056,5,1,4,Shanghai,China,3,1,1,100
2601035,3,0,1,Shanghai,China,0,0,1,0
2601049,4,1,5,Shanghai,China,4,1,0,0
2601036,2,0,1,Shanghai,China,0,1,0,0
2601029,3,0,1,Shanghai,China,0,0,0,0
2601060,2,0,2,Shanghai,China,1,1,1,0
2601028,1,0,1,Shanghai,China,0,0,1,0
2601039,3,0,2,Shanghai,China,1,0,1,0
2601061,2,0,3,Shanghai,China,2,1,0,0
2601068,5,1,3,Shanghai,China,2,1,1,0
2601065,3,0,3,Shanghai,China,2,1,0,0
2601042,3,0,1,Shanghai,China,0,1,1,0
2601013,2,0,5,Shanghai,China,4,0,0,0
2601011,4,1,3,Shanghai,China,2,0,0,0
2601015,3,0,4,Shanghai,China,3,0,0,0
2601038,5,1,2,Shanghai,China,1,0,1,0
2601004,4,1,1,Shanghai,China,0,0,0,0
2601059,2,0,4,Shanghai,China,3,0,0,0
2601010,4,1,1,Shanghai,China,0,1,1,0
2601007,4,1,3,Shanghai,China,2,0,0,0
2601052,3,0,4,Shanghai,China,3,0,1,0
2601066,3,0,3,Shanghai,China,2,1,1,0
2601032,2,0,1,Shanghai,China,0,1,0,0
2601063,4,1,3,Shanghai,China,2,1,1,0
2601069,2,0,3,Shanghai,China,2,0,0,0
2601012,2,0,4,Shanghai,China,3,1,0,0
2601033,4,1,4,Shanghai,China,3,0,1,100
2601024,5,1,2,Shanghai,China,1,0,0,0
2601021,3,0,2,Shanghai,China,1,0,0,0
2601019,5,1,2,Shanghai,China,1,1,1,0
2601020,2,0,2,Shanghai,China,1,0,0,0
2601057,3,0,5,Shanghai,China,4,1,1,0
2601058,3,0,4,Shanghai,China,3,0,1,100
2601017,4,1,2,Shanghai,China,1,1,1,0
2602001,5,1,2,Beijing,China,1,1,0,0
2602018,4,1,4,Beijing,China,3,1,1,0
2602033,2,0,3,Beijing,China,2,0,0,100
2602035,2,0,3,Beijing,China,2,0,0,0
2602051,2,0,1,Beijing,China,0,0,1,0
2602061,3,0,2,Beijing,China,1,0,1,0
2602017,3,0,4,Beijing,China,3,0,0,0
2602012,2,0,1,Beijing,China,0,0,0,100
2602027,5,1,4,Beijing,China,3,0,1,0
2602058,2,0,5,Beijing,China,4,1,0,0
2602034,4,1,1,Beijing,China,0,1,1,0
2602036,3,0,2,Beijing,China,1,0,0,0
2602044,4,1,1,Beijing,China,0,1,0,0
2602057,2,0,1,Beijing,China,0,0,0,0
2602052,2,0,1,Beijing,China,0,0,1,100
2602021,2,0,5,Beijing,China,4,1,1,0
2602015,3,0,5,Beijing,China,4,1,0,0
2602053,2,0,2,Beijing,China,1,0,1,0
2602007,4,1,4,Beijing,China,3,0,1,0
2602009,4,1,4,Beijing,China,3,0,1,0
2602013,2,0,1,Beijing,China,0,0,1,0
2602014,4,1,3,Beijing,China,2,0,1,0
2602048,2,0,5,Beijing,China,4,1,1,0
2602062,2,0,1,Beijing,China,0,1,0,100
2602031,3,0,2,Beijing,China,1,0,0,0
2602011,2,0,4,Beijing,China,3,0,1,0
2602005,5,1,1,Beijing,China,0,0,1,100
2602040,2,0,4,Beijing,China,3,0,0,0
2602023,4,1,4,Beijing,China,3,0,1,0
2602020,5,1,4,Beijing,China,3,1,0,0
2602026,2,0,2,Beijing,China,1,1,1,0
2602055,4,1,5,Beijing,China,4,1,0,0
2602045,4,1,5,Beijing,China,4,1,1,100
2602030,2,0,5,Beijing,China,4,1,0,0
2602037,2,0,2,Beijing,China,1,0,0,0
2602032,2,0,3,Beijing,China,2,0,1,100
2602059,4,1,5,Beijing,China,4,1,1,0
2602024,2,0,3,Beijing,China,2,0,0,0
2602038,2,0,3,Beijing,China,2,1,1,0
2602043,4,1,5,Beijing,China,4,1,0,0
2602006,3,0,3,Beijing,China,2,0,0,0
2602047,2,0,2,Beijing,China,1,1,0,0
2602004,2,0,1,Beijing,China,0,1,0,0
2602049,3,0,5,Beijing,China,4,1,0,0
2602039,5,1,5,Beijing,China,4,1,0,0
2602050,4,1,1,Beijing,China,0,1,0,0
2602025,2,0,2,Beijing,China,1,0,1,0
2602010,2,0,4,Beijing,China,3,1,1,0
2602002,4,1,4,Beijing,China,3,1,0,0
2602016,4,1,2,Beijing,China,1,0,1,0
2602022,3,0,3,Beijing,China,2,0,0,0
2602041,3,0,5,Beijing,China,4,0,1,100
2602046,2,0,2,Beijing,China,1,0,0,0
2602008,2,0,1,Beijing,China,0,1,0,0
2602028,2,0,2,Beijing,China,1,0,0,0
2602042,5,1,5,Beijing,China,4,0,1,100
2602029,3,0,1,Beijing,China,0,0,1,0
2602003,4,1,3,Beijing,China,2,1,1,0
2602060,3,0,3,Beijing,China,2,1,1,0
2602054,3,0,1,Beijing,China,0,0,1,0
2602056,2,0,2,Beijing,China,1,0,1,0
2602019,4,1,4,Beijing,China,3,0,0,0
2603011,3,0,4,Guangzhou,China,3,1,1,0
2603047,3,0,4,Guangzhou,China,3,0,0,0
2603043,2,0,3,Guangzhou,China,2,0,1,0
2603038,3,0,3,Guangzhou,China,2,0,0,0
2603020,6,1,5,Guangzhou,China,4,1,0,0
2603025,4,1,5,Guangzhou,China,4,0,0,0
2603005,3,0,5,Guangzhou,China,4,0,1,0
2603045,4,1,3,Guangzhou,China,2,0,0,0
2603022,3,0,2,Guangzhou,China,1,0,1,0
2603033,6,1,1,Guangzhou,China,0,1,0,0
2603023,5,1,2,Guangzhou,China,1,1,0,0
2603015,3,0,1,Guangzhou,China,0,0,1,0
2603016,2,0,4,Guangzhou,China,3,1,0,0
2603036,3,0,3,Guangzhou,China,2,1,0,0
2603021,3,0,1,Guangzhou,China,0,1,0,0
2603029,4,1,5,Guangzhou,China,4,0,1,100
2603002,3,0,2,Guangzhou,China,1,0,1,0
2603027,3,0,5,Guangzhou,China,4,1,1,0
2603013,2,0,1,Guangzhou,China,0,0,1,100
2603008,3,0,5,Guangzhou,China,4,1,0,0
2603026,4,1,4,Guangzhou,China,3,1,1,100
2603034,6,1,2,Guangzhou,China,1,1,1,0
2603001,4,1,4,Guangzhou,China,3,0,1,0
2603004,2,0,1,Guangzhou,China,0,0,0,0
2603042,4,1,2,Guangzhou,China,1,0,0,0
2603041,5,1,1,Guangzhou,China,0,0,0,0
2603040,5,1,4,Guangzhou,China,3,1,0,0
2603028,3,0,3,Guangzhou,China,2,0,0,0
2603039,2,0,1,Guangzhou,China,0,1,1,0
2603012,3,0,5,Guangzhou,China,4,1,1,0
2603032,2,0,3,Guangzhou,China,2,0,1,0
2603035,5,1,5,Guangzhou,China,4,1,1,100
2603018,3,0,1,Guangzhou,China,0,1,1,0
2603046,4,1,4,Guangzhou,China,3,0,0,0
2603014,4,1,1,Guangzhou,China,0,0,0,0
2603031,2,0,3,Guangzhou,China,2,1,1,0
2603037,2,0,2,Guangzhou,China,1,1,0,0
2603024,3,0,3,Guangzhou,China,2,0,1,0
2603003,6,1,5,Guangzhou,China,4,1,0,0
2603009,4,1,4,Guangzhou,China,3,0,1,0
2603017,3,0,3,Guangzhou,China,2,1,0,0
2603006,6,1,5,Guangzhou,China,4,1,0,0
2603010,3,0,2,Guangzhou,China,1,1,0,0
2603049,4,1,1,Guangzhou,China,0,0,1,100
2603030,4,1,2,Guangzhou,China,1,0,1,100
2603050,3,0,4,Guangzhou,China,3,0,1,0
2603019,2,0,4,Guangzhou,China,3,1,0,0
2603044,5,1,2,Guangzhou,China,1,1,1,0
2603007,5,1,5,Guangzhou,China,4,0,0,0
2603048,2,0,1,Guangzhou,China,0,0,1,100
2604039,2,0,1,Shenzhen,China,0,0,0,0
2604038,2,0,5,Shenzhen,China,4,1,1,100
2604006,2,0,5,Shenzhen,China,4,0,1,0
2604044,3,0,3,Shenzhen,China,2,1,1,100
2604046,3,0,1,Shenzhen,China,0,0,1,100
2604015,5,1,5,Shenzhen,China,4,1,0,0
2604010,3,0,1,Shenzhen,China,0,0,1,100
2604043,2,0,2,Shenzhen,China,1,0,0,0
2604009,4,1,4,Shenzhen,China,3,0,1,0
2604036,2,0,3,Shenzhen,China,2,1,0,0
2604032,2,0,3,Shenzhen,China,2,1,1,100
2604033,4,1,5,Shenzhen,China,4,1,1,0
2604022,5,1,2,Shenzhen,China,1,1,1,100
2604041,4,1,5,Shenzhen,China,4,1,1,0
2604031,3,0,2,Shenzhen,China,1,1,0,0
2604003,2,0,3,Shenzhen,China,2,0,0,0
2604012,4,1,4,Shenzhen,China,3,1,1,0
2604047,2,0,2,Shenzhen,China,1,0,1,0
2604027,2,0,3,Shenzhen,China,2,0,0,0
2604040,3,0,2,Shenzhen,China,1,0,0,0
2604001,2,0,4,Shenzhen,China,3,1,0,0
2604023,4,1,5,Shenzhen,China,4,1,1,0
2604008,3,0,3,Shenzhen,China,2,1,1,0
2604051,4,1,5,Shenzhen,China,4,1,1,0
2604050,2,0,1,Shenzhen,China,0,0,0,0
2604029,2,0,4,Shenzhen,China,3,1,1,0
2604035,3,0,3,Shenzhen,China,2,0,1,0
2604021,3,0,5,Shenzhen,China,4,0,0,0
2604020,4,1,2,Shenzhen,China,1,1,1,0
2604011,3,0,3,Shenzhen,China,2,1,0,100
2604005,2,0,5,Shenzhen,China,4,0,0,100
2604004,2,0,1,Shenzhen,China,0,0,0,100
2604024,3,0,4,Shenzhen,China,3,1,0,0
2604002,3,0,3,Shenzhen,China,2,0,1,0
2604013,2,0,2,Shenzhen,China,1,0,0,100
2604042,2,0,4,Shenzhen,China,3,0,0,0
2604045,4,1,5,Shenzhen,China,4,1,0,0
2604026,4,1,1,Shenzhen,China,0,1,1,0
2604034,4,1,4,Shenzhen,China,3,0,0,0
2604019,2,0,1,Shenzhen,China,0,0,1,0
2604030,2,0,1,Shenzhen,China,0,1,0,0
2604017,2,0,1,Shenzhen,China,0,0,0,100
2604037,3,0,5,Shenzhen,China,4,0,1,0
2604049,2,0,2,Shenzhen,China,1,0,1,0
2604014,3,0,3,Shenzhen,China,2,1,0,0
2604048,2,0,2,Shenzhen,China,1,0,1,0
2604016,2,0,5,Shenzhen,China,4,1,0,100
2604018,2,0,2,Shenzhen,China,1,0,0,0
2604025,6,1,1,Shenzhen,China,0,1,0,0
2604007,2,0,1,Shenzhen,China,0,0,1,0
2604028,2,0,4,Shenzhen,China,3,1,1,0
2605032,4,1,5,Tianjin,China,4,1,1,0
2605005,4,1,2,Tianjin,China,1,0,0,0
2605008,2,0,4,Tianjin,China,3,0,1,0
2605035,2,0,4,Tianjin,China,3,0,0,0
2605043,5,1,2,Tianjin,China,1,1,1,0
2605037,4,1,5,Tianjin,China,4,1,1,0
2605014,3,0,3,Tianjin,China,2,0,0,0
2605028,4,1,5,Tianjin,China,4,1,1,100
2605013,4,1,5,Tianjin,China,4,1,0,0
2605012,3,0,3,Tianjin,China,2,0,0,0
2605016,2,0,3,Tianjin,China,2,1,1,0
2605007,3,0,4,Tianjin,China,3,1,0,0
2605030,3,0,1,Tianjin,China,0,0,0,0
2605039,2,0,1,Tianjin,China,0,0,1,100
2605003,4,1,2,Tianjin,China,1,0,1,0
2605004,5,1,2,Tianjin,China,1,0,1,0
2605041,4,1,4,Tianjin,China,3,0,1,0
2605017,3,0,4,Tianjin,China,3,0,0,0
2605045,4,1,5,Tianjin,China,4,1,1,100
2605031,2,0,1,Tianjin,China,0,0,1,100
2605034,5,1,1,Tianjin,China,0,1,1,100
2605018,3,0,1,Tianjin,China,0,0,1,100
2605029,2,0,1,Tianjin,China,0,0,0,0
2605040,2,0,5,Tianjin,China,4,1,0,0
2605024,5,1,2,Tianjin,China,1,1,0,0
2605006,2,0,5,Tianjin,China,4,1,1,0
2605044,2,0,2,Tianjin,China,1,1,0,100
2605022,5,1,2,Tianjin,China,1,0,1,100
2605021,3,0,4,Tianjin,China,3,0,0,0
2605010,2,0,1,Tianjin,China,0,0,0,0
2605027,3,0,3,Tianjin,China,2,1,0,0
2605015,2,0,3,Tianjin,China,2,1,0,0
2605009,3,0,5,Tianjin,China,4,1,0,0
2605038,3,0,4,Tianjin,China,3,0,1,0
2605023,3,0,3,Tianjin,China,2,0,1,100
2605025,3,0,3,Tianjin,China,2,0,1,0
2605002,5,1,2,Tianjin,China,1,1,0,0
2605011,2,0,1,Tianjin,China,0,0,0,0
2605036,4,1,1,Tianjin,China,0,0,0,0
2605047,3,0,4,Tianjin,China,3,1,1,0
2605001,5,1,2,Tianjin,China,1,1,1,0
2605042,4,1,5,Tianjin,China,4,1,0,0
2605019,3,0,4,Tianjin,China,3,1,0,0
2605033,3,0,5,Tianjin,China,4,1,1,0
2605026,3,0,3,Tianjin,China,2,0,0,0
2605020,4,1,5,Tianjin,China,4,1,0,0
2605046,3,0,4,Tianjin,China,3,0,1,100
2606033,4,1,2,Chengdu,China,1,1,1,0
2606030,3,0,1,Chengdu,China,0,0,0,100
2606016,2,0,1,Chengdu,China,0,0,0,0
2606011,3,0,5,Chengdu,China,4,0,1,100
2606008,2,0,1,Chengdu,China,0,0,1,0
2606013,4,1,4,Chengdu,China,3,0,1,0
2606042,4,1,2,Chengdu,China,1,0,1,0
2606025,4,1,1,Chengdu,China,0,0,1,0
2606029,3,0,3,Chengdu,China,2,0,1,0
2606001,3,0,2,Chengdu,China,1,0,0,0
2606021,5,1,1,Chengdu,China,0,1,1,0
2606018,2,0,1,Chengdu,China,0,1,1,0
2606010,3,0,4,Chengdu,China,3,0,1,0
2606009,4,1,5,Chengdu,China,4,1,1,0
2606027,3,0,2,Chengdu,China,1,1,0,0
2606004,4,1,5,Chengdu,China,4,1,1,100
2606039,3,0,3,Chengdu,China,2,1,1,0
2606012,3,0,5,Chengdu,China,4,1,1,0
2606020,3,0,4,Chengdu,China,3,0,0,0
2606023,4,1,5,Chengdu,China,4,1,0,0
2606034,5,1,2,Chengdu,China,1,0,1,0
2606043,4,1,5,Chengdu,China,4,0,1,0
2606032,3,0,3,Chengdu,China,2,0,0,0
2606022,4,1,5,Chengdu,China,4,1,0,0
2606044,3,0,3,Chengdu,China,2,0,0,0
2606038,2,0,4,Chengdu,China,3,1,0,0
2606019,2,0,3,Chengdu,China,2,1,1,0
2606041,3,0,1,Chengdu,China,0,0,0,0
2606035,2,0,3,Chengdu,China,2,0,0,0
2606036,5,1,4,Chengdu,China,3,0,1,0
2606040,2,0,3,Chengdu,China,2,0,0,0
2606024,3,0,3,Chengdu,China,2,1,0,0
2606007,5,1,1,Chengdu,China,0,1,0,0
2606037,3,0,2,Chengdu,China,1,0,0,0
2606031,2,0,3,Chengdu,China,2,1,1,0
2606003,2,0,3,Chengdu,China,2,0,0,0
2606005,4,1,2,Chengdu,China,1,1,0,0
2606002,3,0,2,Chengdu,China,1,1,1,0
2606026,4,1,4,Chengdu,China,3,0,0,0
2606014,4,1,1,Chengdu,China,0,0,0,0
2606028,3,0,5,Chengdu,China,4,0,0,0
2606015,3,0,4,Chengdu,China,3,0,1,0
2606017,3,0,5,Chengdu,China,4,1,0,0
2606006,3,0,2,Chengdu,China,1,0,1,0
2607014,4,1,1,Hangzhou,China,0,0,1,0
2607006,2,0,5,Hangzhou,China,4,1,0,0
2607035,3,0,1,Hangzhou,China,0,1,1,0
2607010,3,0,5,Hangzhou,China,4,1,0,0
2607031,3,0,4,Hangzhou,China,3,1,1,0
2607022,4,1,3,Hangzhou,China,2,1,1,0
2607034,5,1,5,Hangzhou,China,4,1,0,0
2607028,2,0,5,Hangzhou,China,4,1,1,0
2607029,3,0,2,Hangzhou,China,1,1,1,0
2607012,3,0,2,Hangzhou,China,1,0,0,0
2607004,3,0,1,Hangzhou,China,0,0,0,0
2607019,4,1,4,Hangzhou,China,3,0,0,100
2607027,3,0,1,Hangzhou,China,0,1,0,0
2607009,3,0,2,Hangzhou,China,1,0,0,0
2607003,3,0,2,Hangzhou,China,1,1,0,0
2607015,4,1,5,Hangzhou,China,4,1,1,0
2607005,3,0,1,Hangzhou,China,0,0,0,0
2607023,3,0,4,Hangzhou,China,3,0,0,0
2607013,3,0,3,Hangzhou,China,2,0,1,100
2607020,3,0,3,Hangzhou,China,2,1,0,0
2607008,3,0,2,Hangzhou,China,1,1,1,0
2607018,3,0,1,Hangzhou,China,0,0,1,0
2607032,2,0,2,Hangzhou,China,1,1,0,0
2607016,5,1,3,Hangzhou,China,2,1,1,0
2607007,3,0,4,Hangzhou,China,3,0,0,0
2607033,2,0,1,Hangzhou,China,0,1,0,0
2607011,4,1,4,Hangzhou,China,3,0,1,0
2607036,6,1,2,Hangzhou,China,1,1,1,100
2607024,3,0,5,Hangzhou,China,4,1,1,0
2607030,3,0,2,Hangzhou,China,1,1,1,0
2607021,2,0,3,Hangzhou,China,2,0,0,0
2607002,3,0,5,Hangzhou,China,4,0,1,0
2607017,2,0,4,Hangzhou,China,3,0,0,0
2607026,3,0,4,Hangzhou,China,3,0,1,0
2607001,2,0,3,Hangzhou,China,2,1,0,0
2607025,3,0,3,Hangzhou,China,2,0,1,0
2608014,4,1,2,Xi'an,China,1,1,1,0
2608027,2,0,3,Xi'an,China,2,0,0,0
2608025,3,0,5,Xi'an,China,4,0,1,0
2608031,3,0,3,Xi'an,China,2,1,0,0
2608026,2,0,4,Xi'an,China,3,0,0,0
2608033,2,0,2,Xi'an,China,1,1,1,100
2608021,2,0,1,Xi'an,China,0,1,1,100
2608029,3,0,2,Xi'an,China,1,0,0,0
2608013,2,0,3,Xi'an,China,2,0,1,0
2608023,4,1,4,Xi'an,China,3,0,1,0
2608032,4,1,2,Xi'an,China,1,1,1,0
2608018,3,0,3,Xi'an,China,2,1,1,0
2608034,3,0,2,Xi'an,China,1,0,0,0
2608004,3,0,5,Xi'an,China,4,0,1,0
2608038,3,0,5,Xi'an,China,4,0,0,0
2608016,2,0,1,Xi'an,China,0,0,0,0
2608003,2,0,4,Xi'an,China,3,0,1,100
2608001,3,0,1,Xi'an,China,0,0,0,0
2608008,3,0,4,Xi'an,China,3,0,0,0
2608030,5,1,3,Xi'an,China,2,0,0,0
2608007,3,0,3,Xi'an,China,2,0,1,0
2608002,2,0,1,Xi'an,China,0,0,0,0
2608028,2,0,4,Xi'an,China,3,0,1,0
2608005,3,0,1,Xi'an,China,0,1,0,0
2608022,5,1,5,Xi'an,China,4,1,0,0
2608017,2,0,3,Xi'an,China,2,0,0,100
2608009,4,1,4,Xi'an,China,3,0,1,0
2608019,4,1,5,Xi'an,China,4,0,1,0
2608037,2,0,4,Xi'an,China,3,0,0,0
2608006,3,0,3,Xi'an,China,2,0,1,0
2608015,3,0,5,Xi'an,China,4,1,0,0
2608024,3,0,5,Xi'an,China,4,1,0,0
2608011,4,1,5,Xi'an,China,4,0,1,0
2608036,3,0,2,Xi'an,China,1,0,0,0
2608020,2,0,1,Xi'an,China,0,1,1,0
2608035,4,1,1,Xi'an,China,0,0,1,100
2608010,4,1,1,Xi'an,China,0,0,1,100
2608012,2,0,4,Xi'an,China,3,0,0,0
2608039,5,1,2,Xi'an,China,1,1,1,0
2608040,3,0,2,Xi'an,China,1,0,0,0
2701033,3,0,5,salta,Argentina,4,0,1,0
2701015,2,0,2,salta,Argentina,1,1,0,100
2701013,2,0,3,salta,Argentina,2,1,0,0
2701036,5,1,4,salta,Argentina,3,1,1,0
2701006,2,0,5,salta,Argentina,4,1,0,100
2701014,3,0,3,salta,Argentina,2,0,0,0
2701035,5,1,2,salta,Argentina,1,1,0,0
2701023,5,1,3,salta,Argentina,2,1,1,100
2701022,4,1,3,salta,Argentina,2,1,0,100
2701032,2,0,1,salta,Argentina,0,1,0,100
2701029,3,0,1,salta,Argentina,0,0,0,0
2701008,2,0,4,salta,Argentina,3,0,1,0
2701027,4,1,1,salta,Argentina,0,1,1,0
2701019,2,0,2,salta,Argentina,1,1,0,0
2701011,4,1,1,salta,Argentina,0,1,1,100
2701007,4,1,5,salta,Argentina,4,1,0,0
2701034,2,0,5,salta,Argentina,4,1,0,100
2701026,2,0,2,salta,Argentina,1,0,0,100
2701003,3,0,5,salta,Argentina,4,0,0,0
2701024,4,1,4,salta,Argentina,3,1,0,100
2701001,4,1,5,salta,Argentina,4,0,1,100
2701012,3,0,2,salta,Argentina,1,1,1,0
2701002,4,1,3,salta,Argentina,2,0,1,0
2701030,2,0,1,salta,Argentina,0,0,0,0
2701009,3,0,3,salta,Argentina,2,1,0,0
2701016,2,0,2,salta,Argentina,1,1,1,100
2701018,4,1,2,salta,Argentina,1,1,0,100
2701031,4,1,1,salta,Argentina,0,1,1,0
2701005,3,0,2,salta,Argentina,1,0,1,100
2701020,5,1,3,salta,Argentina,2,0,1,100
2701025,3,0,5,salta,Argentina,4,0,1,0
2701021,3,0,3,salta,Argentina,2,1,1,100
2701010,3,0,1,salta,Argentina,0,1,1,100
2701017,4,1,2,salta,Argentina,1,0,1,100
2701028,4,1,1,salta,Argentina,0,0,0,0
2701004,4,1,5,salta,Argentina,4,1,1,0
2702044,5,1,4,san miguel de tucumán,Argentina,3,1,0,0
2702027,5,1,5,san miguel de tucumán,Argentina,4,1,0,0
2702040,2,0,4,san miguel de tucumán,Argentina,3,1,1,0
2702003,5,1,5,san miguel de tucumán,Argentina,4,0,1,0
2702028,5,1,5,san miguel de tucumán,Argentina,4,1,1,0
2702030,3,0,1,san miguel de tucumán,Argentina,0,0,1,100
2702019,2,0,3,san miguel de tucumán,Argentina,2,0,1,100
2702014,2,0,2,san miguel de tucumán,Argentina,1,1,0,0
2702020,5,1,3,san miguel de tucumán,Argentina,2,1,0,0
2702034,2,0,1,san miguel de tucumán,Argentina,0,0,0,0
2702039,4,1,2,san miguel de tucumán,Argentina,1,1,1,100
2702017,3,0,2,san miguel de tucumán,Argentina,1,1,0,0
2702013,3,0,1,san miguel de tucumán,Argentina,0,0,1,0
2702022,2,0,3,san miguel de tucumán,Argentina,2,0,1,0
